URL,Discount,Rating,Brand,Item,MRP,Reviews 
tops/anouk/anouk-printed-sleeveless-pure-cotton-top/29175556/buy,Rs. 577,4.5,Anouk,Printed Sleeveless Top,Rs. 1699,90
tops/here%26now/herenow-red-shirt-style-top/21375268/buy,Rs. 584,3.6,HERE&NOW,Shirt Style Top,Rs. 1499,331
tops/mast+%26+harbour/mast--harbour-off-white-blouson-with-bell-sleeves/8318211/buy,Rs. 629,4,Mast & Harbour,Bell Sleeved Blouson,Rs. 1399,1.5k
tops/puma/puma-classics-ribbed-crop-top/27156866/buy,Rs. 824,4.6,Puma,Classics Ribbed Crop Top,Rs. 1499,22
tops/dracht/dracht-one-shoulder-sleeveless-ruffles-regular-top/29372448/buy,Rs. 769,,Dracht,One Shoulder Ruffles Top,Rs. 1499,
tops/street+9/street-9-women-burgundy-satin-embellished-top/7772488/buy,Rs. 424,4.1,STREET 9,Women Embellished Top,Rs. 1699,436
tops/madame/madame-round-neck-regular-top/27840330/buy,Rs. 1539,,Madame,Round Neck Regular Top,Rs. 2199,
tops/only/only-floral-printed-blouson-crop-top/21130032/buy,Rs. 671,4.5,ONLY,Floral Printed Blouson Top,Rs. 2799,17
tops/mango/mango-flared-sleeves-front-knot-top/23836368/buy,Rs. 1943,4.3,MANGO,Flared Sleeves Front Knot Top,Rs. 2990,23
tops/tokyo+talkies/tokyo-talkies-kimono-sleeve-cinched-waist-top/24671994/buy,Rs. 405,3.5,Tokyo Talkies,Cinched Waist Top,Rs. 1399,112
tops/vahson/vahson-women-chikankari-hand-embroidered-semi-sheer-sustainable-pure-cotton-top/18744980/buy,Rs. 1133,3.6,VAHSON,Floral Top,Rs. 1399,9
tops/encore+by+invictus/encore-by-invictus-animal-print-shirt-style-crop-top/23097318/buy,Rs. 287,4.4,encore by INVICTUS,Animal Print Shirt Crop Top,Rs. 1198,39
tops/20dresses/20dresses-women-teal-green--off-white-floral-print-wrap-cinched-waist-top/11844146/buy,Rs. 906,4.2,20Dresses,Floral Wrap Cinched Waist Top,Rs. 1295,505
tops/stylecast/stylecast-floral-printed-puff-sleeve-cinched-waist-top/27483128/buy,Rs. 2516,4.5,StyleCast,Puff Sleeve Cinched Waist Top,Rs. 2649,4
tops/sassafras/sassafras-women-stunning-blue-sleek-top/14994860/buy,Rs. 531,4.1,SASSAFRAS,Women Sleek Top,Rs. 1399,537
tops/tokyo+talkies/tokyo-talkies-pink-schiffli-puff-sleeve-crop-top/25375602/buy,Rs. 574,4.1,Tokyo Talkies,Schiffli Puff Sleeve Crop Top,Rs. 2299,30
tops/stylecast/stylecast-green-striped-round-neck-extended-sleeves-top/27171724/buy,Rs. 949,,StyleCast,Striped Extended Sleeves Top,Rs. 2799,
tops/sassafras+worklyf/sassafras-worklyf-v-neck-front-zipper-peplum-top/28951076/buy,Rs. 607,3.7,SASSAFRAS worklyf,Front Zipper Peplum Top,Rs. 1599,27
tops/baesd/baesd-round-neck-sleeveless-tie-ups-fitted-top/24115476/buy,Rs. 367,4,BAESD,Sleeveless Tie Ups Fitted Top,Rs. 1599,365
tops/kinjo/kinjo-checked-bell-sleeve-block-print-cotton-top/30140844/buy,Rs. 575,,Kinjo,Checked Bell Sleeve Top,Rs. 1150,
tops/vishudh/vishudh-magenta-pink-geometric-printed-smocked-empire-top/22860872/buy,Rs. 449,4.4,Vishudh,Printed Smocked Empire Top,Rs. 999,196
tops/here%26now/herenow-flutter-sleeve-pure-cotton-top/26770878/buy,Rs. 719,,HERE&NOW,Flutter Sleeve Top,Rs. 2399,
tops/addyvero/addyvero-shoulder-straps-crop-top/28000206/buy,Rs. 499,4.7,ADDYVERO,Shoulder Straps Crop Top,Rs. 1349,23
tops/berrylush/berrylush-tropical-printed-bralette-crop-top/22753168/buy,Rs. 469,3.6,Berrylush,Printed Bralette Crop Top,Rs. 999,350
tops/london+rag/london-rag-embellished-halter-neck-bralette-crop-top/28583920/buy,Rs. 949,5,London Rag,Embellished Halter Neck Bralette Top,Rs. 999,2
tops/rareism/rareism-floral-print-cotton-shirt-style-top/29872595/buy,Rs. 2309,,RAREISM,Floral Print Shirt Style Top,Rs. 3299,
tops/roadster/roadster-checked-mandarin-collar-roll-up-sleeves-shirt-style-top/26459552/buy,Rs. 764,4.2,Roadster,Shirt Style Top,Rs. 1699,17.8k
tops/dressberry+bizwear/dressberry-bizwear-puff-sleeves-top/25982104/buy,Rs. 461,4.2,DressBerry Bizwear,Puff Sleeves Top,Rs. 1399,128
tops/madame/madame-striped-cotton-shirt-style-top/29284896/buy,Rs. 1539,,Madame,Striped Shirt Style Top,Rs. 2199,
tops/happiness+istanbul/happiness-istanbul-high-neck-fitted-crop-top/29731642/buy,Rs. 1499,,Happiness istanbul,High Neck Fitted Crop Top,Rs. 1999,
tops/h%26m/-hm-off-the-shoulder-jersey-top/30154704/buy,,,H&M,Off-The-Shoulder Jersey Top,,
tops/dressberry/dressberry-coral-pink-floral-high-low-top/8282019/buy,Rs. 655,4,DressBerry,Floral High-Low Top,Rs. 1599,3.4k
tops/quiero/quiero-pink-printed-ethnic-motifs-shoulder-straps-sleeveless-empire-top/29496416/buy,Rs. 752,4,QUIERO,Pink Printed Empire Top,Rs. 2150,5
tops/label+ritu+kumar/label-ritu-kumar-floral-print-schiffli-crepe-crop-top/21193326/buy,Rs. 1150,3.6,Label Ritu Kumar,Floral Print Crepe Top,Rs. 2300,13
tops/kalini/kalini-navy-blue--white-embroidered-longline-top/20963494/buy,Rs. 650,4.2,KALINI,Embroidered Top,Rs. 1499,82
tops/bombay+high/bombay-high-solid-round-neck-top/30007378/buy,Rs. 909,,Bombay High,Solid Round Neck Top,Rs. 1299,
tops/sassafras/sassafras-halter-neck-sleeveless-top/27025428/buy,Rs. 479,3.7,SASSAFRAS,Halter Neck Sleeveless Top,Rs. 1499,25
tops/lulu+%26+sky/lulu--sky-floral-printed-strapless-corset-crop-top/25017662/buy,Rs. 1038,4.2,LULU & SKY,Strapless Corset Crop Top,Rs. 2473,14
tops/neudis/neudis-grey-cowl-neck-sheen-satin-crop-top/19952700/buy,Rs. 644,4,NEUDIS,Cowl Neck Sheen Top,Rs. 1499,842
tops/stylecast+x+revolte/stylecast-x-revolte-self-design-shirt-collar-knitted-top/28380508/buy,Rs. 949,5,StyleCast x Revolte,Self Design Shirt Collar Top,Rs. 2499,2
tops/mast+%26+harbour/mast--harbour-women-navy-blue-printed-top/8325337/buy,Rs. 332,4.3,Mast & Harbour,Printed Top,Rs. 899,691
tops/stylecast/stylecast-blue-self-design-cuffed-sleeves-georgette-regular-top/26091074/buy,Rs. 1149,,StyleCast,Cuffed Sleeves Georgette Top,Rs. 3249,
tops/ketch/ketch-floral-embroidered-square-neck-puff-sleeves-smocking-detail-crop-top/27965464/buy,Rs. 439,4.1,KETCH,Embroidered Crop Top,Rs. 1299,15
tops/stylecast+x+revolte/stylecast-x-revolte-conversational-printed-linen-shirt-style-top/28380618/buy,Rs. 1199,,StyleCast x Revolte,Printed Linen Shirt Style Top,Rs. 3049,
tops/sassafras/sassafras-red-scoop-neck-tank-top/28495208/buy,Rs. 439,4.3,SASSAFRAS,Scoop Neck Tank Top,Rs. 1099,36
tops/marks+%26+spencer/marks--spencer-print-mandarin-collar-cotton-shirt-style-top/30053416/buy,,,Marks & Spencer,Print Mandarin Collar Shirt Style Top,,
tops/rock+paper+scissors/rock-paper-scissors-women-black-solid-one-shoulder-crop-top/19230406/buy,Rs. 569,4.3,Rock Paper Scissors,Women One Shoulder Crop Top,Rs. 1499,25
tops/h%26m/hm-lace-blouse/29312176/buy,,,H&M,Lace Blouse,,
tops/na-kd/na-kd-black-solid-crop-top/19922786/buy,Rs. 2999,,NA-KD,Solid Crop Top,Rs. 4999,
tops/stylecast/stylecast-abstract-printed-shirt-collar-top/29939390/buy,Rs. 1199,,StyleCast,Shirt Collar Top,Rs. 2949,
tops/nyaro/nyaro-floral-print-round-neck-cotton-top/28141080/buy,Rs. 2249,3.8,Nyaro,Round Neck Floral Print Top,Rs. 3749,5
tops/happiness+istanbul/happiness-istanbul-v-neck-sleeveless-fitted-crop-top/29731802/buy,Rs. 1124,,Happiness istanbul,V-Neck Fitted Crop Top,Rs. 1499,
tops/h%26m/-hm-girls-3-pack-solid-jersey-tops/13943266/buy,,4.3,H&M,Girls 3-Pack Solid Jersey Tops,,257
tops/dressberry/dressberry-textured-round-neck-drop-shoulder-sleeves-top/27978066/buy,Rs. 503,,DressBerry,Textured Drop Shoulder Top,Rs. 1399,
tops/the+mom+store/the-mom-store-maternity-micro-ditsy-printed-cotton-top/29988997/buy,Rs. 1499,,The Mom Store,Maternity Printed Cotton Top,Rs. 1999,
tops/allen+solly+junior/allen-solly-junior-girls-embellished-cap-sleeves-pure-cotton-top/26110048/buy,Rs. 949,4.8,Allen Solly Junior,Girls Embellished Top,Rs. 1899,8
tops/dressberry/dressberry-psychedelic-dye-tied-accents-peplum-top/28191416/buy,Rs. 499,4.2,DressBerry,Psychedelic Dye Peplum Top,Rs. 999,31
tops/veldress/veldress-women-plus-size-black-print-empire-longline-top/19651688/buy,Rs. 899,4.5,VELDRESS,Plus Size Print Empire Top,Rs. 1199,21
tops/divena/divena-floral-printed-mandarin-collar-shirt-style-top/27957944/buy,Rs. 899,4.6,Divena,Floral Shirt Style Top,Rs. 1799,26
tops/sztori/sztori-plus-size-sleeveless-wrap-top/26530600/buy,Rs. 647,3.5,Sztori,Plus Size Sleeveless Wrap Top,Rs. 1799,6
tops/divena/divena-floral-print-mandarin-collar-roll-up-sleeves-ethnic-cotton-top/29314158/buy,Rs. 899,,Divena,Floral Print Cotton Top,Rs. 1799,
tops/divena/divena-floral-print-mandarin-collar-cotton-shirt-style-top/29314168/buy,Rs. 899,,Divena,Cotton Shirt Style Top,Rs. 1799,
tops/annabelle+by+pantaloons/annabelle-by-pantaloons-vertical-stripes-shirt-style-top/27071752/buy,Rs. 749,4.3,Annabelle by Pantaloons,Striped Shirt Style Top,Rs. 999,9
tops/peter+england/peter-england-girls-puff-sleeves-top/24866194/buy,Rs. 749,4.9,Peter England,Girls Puff Sleeves Top,Rs. 1499,7
tops/h%26m/-hm-drawstring-detail-blouse/30145687/buy,,,H&M,Drawstring-Detail Blouse,,
tops/only/only-floral-print-puff-sleeve-cinched-waist-top/26809122/buy,Rs. 719,4.5,ONLY,Floral Print Cinched Waist Top,Rs. 1499,11
tops/nike/nike-one-fitted-womens-dri-fit-ribbed-tank-top/28346664/buy,,,Nike,One Fitted Women's Tank Top,,
tops/tokyo+talkies/tokyo-talkies-crew-neck-long-sleeve-top/27991956/buy,Rs. 395,4,Tokyo Talkies,Crew Neck Long Sleeve Top,Rs. 1199,193
tops/forever+21/forever-21-ribbed-pure-cotton-crop-top/23217644/buy,Rs. 899,4.4,FOREVER 21,Ribbed Cotton Crop Top,Rs. 1799,14
tops/20dresses/20dresses-pink--white-floral-print-crop-top/12290254/buy,Rs. 897,4.4,20Dresses,Floral Print Crop Top,Rs. 1495,256
tops/veni+vidi+vici/veni-vidi-vici-women-black-solid-bardot-top/7477715/buy,Rs. 432,4.2,Veni Vidi Vici,Solid Bardot Top,Rs. 1170,4.6k
tops/baesd/baesd-pack-of-2-puff-sleeves-tops/24573094/buy,Rs. 579,4.8,BAESD,Pack Of 2 Puff Sleeves Tops,Rs. 1999,16
tops/marie+claire/marie-claire-black-floral-print-choker-neck-puff-sleeve-chiffon-top/26627406/buy,Rs. 671,4.1,Marie Claire,Floral Print Chiffon Top,Rs. 1599,31
tops/dressberry/dressberry-printed-mandarin-collar-puff-sleeves-top/27219996/buy,Rs. 431,,DressBerry,Printed Mandarin Collar Top,Rs. 1599,
tops/trendyol/trendyol-one-shoulder-long-sleeves-casual-top/29781140/buy,Rs. 1329,,Trendyol,One Shoulder Casual Top,Rs. 1899,
tops/trendyol/trendyol-one-shoulder-regular-top/27680692/buy,Rs. 2024,,Trendyol,One Shoulder Top,Rs. 2699,
tops/beatnik/beatnik-wrap-wool-top/21545764/buy,Rs. 2239,,Beatnik,Wrap Wool Top,Rs. 2799,
tops/dressberry/dressberry-dainty-fine-florals-pleasing-pleated-top/29177164/buy,Rs. 449,,DressBerry,Dainty Florals Pleated Top,Rs. 899,
tops/levis/levis-puff-sleeve-cotton-top/22330654/buy,Rs. 1119,4.4,Levis,Puff Sleeve Top,Rs. 2799,223
tops/globus/globus-black-embellished-shoulder-straps-sequined-party-top/29794674/buy,Rs. 961,4.3,Globus,Embellished Party Top,Rs. 1299,35
tops/stylecast/stylecast-cream-coloured-self-design-tie-up-neck-flutter-sleeves-top/26058982/buy,Rs. 949,,StyleCast,Self Design Tie-Up Neck Top,Rs. 2499,
tops/here%26now/herenow-floral-print-lace-up-crop-top/26386852/buy,Rs. 383,3.4,HERE&NOW,Floral Print Lace-Up Crop Top,Rs. 1599,11
tops/zink+london/zink-london-tie-up-neck-puff-sleeves-a-line-top/24213284/buy,Rs. 764,4.6,Zink London,Tie-Up Neck A-Line Top,Rs. 1699,8
tops/mast+%26+harbour/mast--harbour-floral-printed-shirt-collar-long-sleeves-fitted-top/23834740/buy,Rs. 335,3.5,Mast & Harbour,Long Sleeves Fitted Top,Rs. 1399,138
tops/berrybird/berrybird-square-neck-puff-sleeve-top/27883196/buy,Rs. 643,4.2,BerryBird,Square Neck Puff Sleeve Top,Rs. 1649,66
tops/code+by+lifestyle/code-by-lifestyle-self-design-vertical-striped-round-neck-casual-top/29741004/buy,Rs. 1199,,CODE by Lifestyle,Self Design Casual Top,Rs. 1599,
tops/trendyol/trendyol-plus-size-checked-puff-sleeves-regular-top/25138524/buy,Rs. 2804,3.5,Trendyol,Plus Size Checked Regular Top,Rs. 3299,11
tops/anvi+be+yourself/anvi-be-yourself-chic-brown-floral-bustier-top/18456482/buy,Rs. 819,3.9,ANVI Be Yourself,Floral Bustier Top,Rs. 1998,128
tops/harpa/harpa-v-neck-self-design-crop-top/21994950/buy,Rs. 573,4,Harpa,Self-Design Crop Top,Rs. 1399,133
tops/stylecast/stylecast-graphic-printed-mandarin-collar-top/29818532/buy,Rs. 1149,,StyleCast,Graphic Printed Top,Rs. 2799,
tops/tokyo+talkies/tokyo-talkies-white-shoulder-straps-wrap-crop-top/24156146/buy,Rs. 245,4.1,Tokyo Talkies,Shoulder Straps Wrap Crop Top,Rs. 599,295
tops/zink+london/zink-london-self-design-flared-sleeve-top/27543842/buy,Rs. 899,,Zink London,Self Design Top,Rs. 1599,
tops/dressberry/dressberry-animal-printed-shirt-style-top/29000382/buy,Rs. 594,4.5,DressBerry,Printed Shirt Style Top,Rs. 1699,372
tops/van+heusen+woman/van-heusen-woman-long-sleeves-high-neck-polka-dot-print-top/29407906/buy,Rs. 1120,,Van Heusen Woman,Polka Dot Print Top,Rs. 1899,
tops/pluss/pluss-v-neck-self-design-shirt-style-top/29932832/buy,Rs. 1124,4.4,plusS,V-Neck Shirt Style Top,Rs. 2249,312
tops/mango/mango-green-ribbed-crop-top/18879618/buy,Rs. 756,4,MANGO,Ribbed Crop Top,Rs. 1890,49
tops/purvaja/purvaja-women-magenta-solid-crop-top/17950300/buy,Rs. 505,4,PURVAJA,Women Solid Crop Top,Rs. 2199,806
tops/chemistry/chemistry-pure-cotton-puff-sleeve-top/27159930/buy,Rs. 458,4,Chemistry,Pure Cotton Puff Sleeve Top,Rs. 1699,26
tops/rare/rare-off-white--blue-floral-sweetheart-neck-regular-crop-top/15961474/buy,Rs. 506,4.3,RARE,Floral Sweetheart Neck Regular Top,Rs. 1299,205
tops/people/people-self-design-pure-cotton-top/25375448/buy,Rs. 779,4,People,Self Design Pure Cotton Top,Rs. 1199,5
tops/berrylush+curve/berrylush-plus-size-solid-tie-up-neck-sleeveless-top/29918162/buy,Rs. 647,3.6,Berrylush Curve,Plus Size Solid Top,Rs. 1798,5
tops/harpa/harpa-red-fitted-top/16113614/buy,Rs. 503,3.9,Harpa,Fitted Top,Rs. 1049,491
tops/harpa/harpa-women-maroon-fitted-top/15267178/buy,Rs. 503,3.9,Harpa,Women Fitted Top,Rs. 1049,1.2k
tops/fame+forever+by+lifestyle/fame-forever-by-lifestyle-tie-and-dyed-long-sleeves-knits-top/23772826/buy,Rs. 749,3.9,Fame Forever by Lifestyle,Tie and Dyed Knits Top,Rs. 1499,44
tops/taavi/taavi-floral-print-cowl-neck-pure-cotton-gulli-sanganeri-top/25725140/buy,Rs. 417,3.9,Taavi,Cotton Gulli Sanganeri Top,Rs. 1899,15
tops/chemistry/chemistry-floral-printed-mandarin-collar-three-quarter-sleeves-regular-top/29839406/buy,Rs. 742,,Chemistry,Printed Mandarin Collar Top,Rs. 1650,
tops/stylecast/stylecast-brown-v-neck-georgette-top/26091044/buy,Rs. 1149,,StyleCast,V-Neck Georgette Top,Rs. 3249,
tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy,Rs. 499,4.1,RARE,Crepe Blouson Top,Rs. 999,4.1k
tops/lulu+%26+sky/lulu--sky-floral-print-halter-neck-crop-sports-top/29913862/buy,Rs. 2225,,LULU & SKY,Floral Print Halter Neck Top,Rs. 5298,
tops/tokyo+talkies/tokyo-talkies-high-neck-fitted-top/28281634/buy,Rs. 419,4.4,Tokyo Talkies,High Neck Fitted Top,Rs. 1499,25
tops/happiness+istanbul/happiness-istanbul-floral-embroidered-mandarin-collar-puff-sleeve-cotton-shirt-style-top/29731282/buy,Rs. 2249,,Happiness istanbul,Embroidered Shirt Style Top,Rs. 2999,
tops/stylecast/stylecast-grey-round-neck-long-sleeves-fitted-crop-top/27011272/buy,Rs. 799,,StyleCast,Round Neck Fitted Crop Top,Rs. 2399,
tops/vero+moda/vero-moda-pink--violet-striped-top/17181946/buy,Rs. 599,4.2,Vero Moda,Striped Top,Rs. 1999,38
tops/shae+by+sassafras/shae-by-sassafras-black--pink-printed-pure-cotton-kaftan-top/13845776/buy,Rs. 569,4.4,Shae by SASSAFRAS,Printed Pure Cotton Kaftan Top,Rs. 1499,470
tops/stylecast/stylecast-green-floral-printed-tie-up-neck-peplum-top/27537822/buy,Rs. 1149,,StyleCast,Floral Printed Peplum Top,Rs. 3149,
tops/annabelle+by+pantaloons/annabelle-by-pantaloons-polka-dots-printed-tie-up-neck-puff-sleeves-formal-top/27385028/buy,Rs. 647,4.8,Annabelle by Pantaloons,Tie-Up Neck Formal Top,Rs. 899,10
tops/tokyo+talkies/tokyo-talkies-grey-solid-high-neck-top/16350740/buy,Rs. 441,4.3,Tokyo Talkies,Solid High Neck Top,Rs. 1299,217
tops/kassually/kassually-green-floral-print-peplum-top/20035754/buy,Rs. 671,3.7,KASSUALLY,Floral Print Peplum Top,Rs. 2099,32
tops/trendyol/trendyol-pack-of-2-mock-neck-sleeveless-fitted-top/28564304/buy,Rs. 2099,,Trendyol,Pack of 2 Fitted Top,Rs. 2799,
tops/lulu+%26+sky/lulu--sky-floral-printed-tube-top/29853619/buy,Rs. 1529,,LULU & SKY,Floral Printed Tube Top,Rs. 3641,
tops/stylecast/stylecast-self-design-long-sleeves-v-neck-top/29307556/buy,Rs. 1149,,StyleCast,Self Design Top,Rs. 2849,
tops/jisora/jisora-lavender-floral-printed-pure-silk-shirt-style-top/28294596/buy,Rs. 1140,,JISORA,Pure Silk Shirt Style Top,Rs. 2850,
tops/vero+moda/vero-moda-pink-solid-regular-top/19466118/buy,Rs. 509,4.3,Vero Moda,Solid Regular Top,Rs. 1699,73
tops/cool+%26+sexy/cool--sexy-cold-shoulder-fitted-top/26455144/buy,Rs. 2429,,Cool & Sexy,Cold-Shoulder Fitted Top,Rs. 2699,
tops/only/only-extended-sleeves-twisted-wrap-crop-top/21668806/buy,Rs. 671,3.6,ONLY,Extended Sleeves Twisted Wrap Top,Rs. 2799,18
tops/kazo/kazo-maroon-solid-cut-out-top/20449350/buy,Rs. 1108,4.1,Kazo,Solid Cut-Out Top,Rs. 2770,7
tops/roadster/roadster-mandarin-collar-roll-up-sleeves-indigo-top/27055036/buy,Rs. 696,4.2,Roadster,Mandarin Collar Roll-Up Sleeves Top,Rs. 1699,17.8k
tops/rain+%26+rainbow/rain--rainbow-floral-printed-tie-up-detail-pure-cotton-top/24652184/buy,Rs. 897,4,Rain & Rainbow,Floral Printed Pure Cotton Top,Rs. 1795,20
tops/zink+london/zink-london-geometric-printed-gathered-pure-cotton-peplum-top/22211824/buy,Rs. 639,3,Zink London,Geometric Printed Peplum Top,Rs. 1599,11
tops/chemistry/chemistry-printed-extended-sleeves-top/26271276/buy,Rs. 363,3.8,Chemistry,Printed Extended Sleeves Top,Rs. 1299,59
tops/united+colors+of+benetton/united-colors-of-benetton-polka-dot-printed-smocked-blouson-top/24595412/buy,Rs. 739,4.4,United Colors of Benetton,Polka Dot Print Blouson Top,Rs. 1999,8
tops/divena/divena-floral-printed-mandarin-collar-cotton-shirt-style-top/25150160/buy,Rs. 899,4.1,Divena,Printed Cotton Shirt Style Top,Rs. 1799,46
tops/essque/essque-satin-top/28899084/buy,Rs. 923,3.6,ESSQUE,Top Solid,Rs. 1490,77
tops/shaye/shaye-print-crepe-shirt-style-top/28041534/buy,Rs. 1475,,SHAYE,Print Crepe Shirt Style Top,Rs. 4099,
tops/trendyol/trendyol-striped-round-neck-fitted-top/25138652/buy,Rs. 1759,4.6,Trendyol,Striped Round Neck Fitted Top,Rs. 2199,22
tops/globus/globus-peach-ruffles-wrap-top/27637802/buy,Rs. 914,4,Globus,Ruffles Wrap Top,Rs. 1499,21
tops/vero+moda/vero-moda-women-off-white-empire-top/17437632/buy,Rs. 899,3.9,Vero Moda,Women Empire Top,Rs. 2999,22
tops/lulu+%26+sky/lulu--sky-shoulder-strap-fitted-corset-top/25016826/buy,Rs. 2309,,LULU & SKY,Shoulder Strap Corset Top,Rs. 5498,
tops/van+heusen+woman/van-heusen-woman-grey-striped-top/26692886/buy,Rs. 1474,4.4,Van Heusen Woman,Striped Top,Rs. 2499,5
tops/20dresses/20dresses-women-green--rust-orange-floral-print-wrap-top/11844134/buy,Rs. 1116,4.3,20Dresses,Floral Print Wrap Top,Rs. 1395,866
tops/van+heusen+woman/van-heusen-woman-self-design-pure-cotton-top/24415840/buy,Rs. 1474,4.8,Van Heusen Woman,Self Design Cotton Top,Rs. 2499,12
tops/only/only-top/27986324/buy,Rs. 1343,3,ONLY,Top Solid,Rs. 2799,5
tops/mast+%26+harbour/mast--harbour-floral-print-ruched-top/23834696/buy,Rs. 335,4.1,Mast & Harbour,Floral Print Top,Rs. 1399,36
tops/divena/divena-ethnic-printed-mandarin-collar-roll-up-sleeves-cotton-shirt-style-longline-top/29314176/buy,Rs. 899,,Divena,Cotton Shirt Style Top,Rs. 1799,
tops/studio+rasa/studio-rasa-embroidered-sheer-net-crop-top/27580556/buy,Rs. 749,4.1,studio rasa,Embroidered Net Top,Rs. 1499,73
tops/kalini/kalini-women-grey-solid-mandarin-collar-top/18049672/buy,Rs. 447,3.9,KALINI,Solid Mandarin Collar Top,Rs. 1399,149
tops/happiness+istanbul/happiness-istanbul-solid-round-neck-top/29731404/buy,Rs. 899,,Happiness istanbul,Solid Round Neck Top,Rs. 1199,
tops/baesd/baesd-lapel-collar-puff-sleeves-high-low-top/25169224/buy,Rs. 769,4.2,BAESD,Lapel Collar High-Low Top,Rs. 2199,11
tops/lulu+%26+sky/lulu--sky-halter-neck-cotton-tank-crop-top/29183914/buy,Rs. 1104,,LULU & SKY,Cotton Tank Crop Top,Rs. 2630,
tops/berrylush/berrylush-solid-shoulder-straps-tank-top/22728340/buy,Rs. 343,4.2,Berrylush,Solid Tank Top,Rs. 649,101
tops/ketch/ketch-round-neck-long-sleeves-fitted-crop-top/22510908/buy,Rs. 339,4.2,KETCH,Round Neck Fitted Crop Top,Rs. 999,345
tops/stylecast+x+revolte/stylecast-x-revolte-self-design-lace-inserts-top/28381056/buy,Rs. 799,,StyleCast x Revolte,Self design Lace Inserts Top,Rs. 2249,
tops/vero+moda/vero-moda-green-fitted-top/16795992/buy,Rs. 689,4,Vero Moda,Fitted Top,Rs. 2299,27
tops/lulu+%26+sky/lulu--sky-high-neck-fitted-crop-top/25014978/buy,Rs. 741,3.4,LULU & SKY,High Neck Fitted Crop Top,Rs. 1766,13
tops/style+quotient/style-quotient-maroon-flared-sleeve-round-neck-top/27884046/buy,Rs. 503,5,Style Quotient,Flared Sleeve Top,Rs. 1199,5
tops/pantaloons+junior/pantaloons-junior-girls-floral-printed-cotton-puff-sleeves-empire-top/24531468/buy,Rs. 1244,,Pantaloons Junior,Girls Floral Cotton Empire Top,Rs. 1499,
tops/baesd/baesd-halter-neck-fitted-top/24142586/buy,Rs. 559,2.9,BAESD,Halter Neck Fitted Top,Rs. 1999,12
tops/ausk/ausk-polo-collar-cotton-fitted-crop-top/28182678/buy,Rs. 524,4,AUSK,Cotton Fitted Crop Top,Rs. 1499,6
tops/u.s.+polo+assn.+women/us-polo-assn-women-floral-embroidered-raglan-sleeves-gathered-detailed-top/27331340/buy,Rs. 2319,,U.S. Polo Assn. Women,Gathered Detailed Top,Rs. 2899,
tops/happiness+istanbul/happiness-istanbul-high-neck-long-sleeves-top/27668038/buy,Rs. 1574,,Happiness istanbul,High Neck Long Sleeves Top,Rs. 2099,
tops/french+connection/french-connection-extended-sleeves-top/22678832/buy,Rs. 899,,French Connection,Extended Sleeves Top,Rs. 1799,
tops/purys/purys-tie-up-neck-satin-shirt-style-top/24511632/buy,Rs. 899,4.1,PURYS,Tie-Up Neck Shirt Style Top,Rs. 1999,94
tops/uptownie+lite/uptownie-lite-green-v-neck-wrap-crop-top/23641524/buy,Rs. 527,4.2,Uptownie Lite,V-Neck Wrap Crop Top,Rs. 1599,597
tops/faballey/faballey-self-design-tie-up-neck-embellished-knitted-pure-cotton-top/26177578/buy,Rs. 640,3.6,FabAlley,Embellished Knitted Cotton Top,Rs. 1600,9
tops/curve+by+kassually/curve-by-kassually-fuchsia-v-neck-extended-sleeves-pure-cotton-cinched-waist-top/24218012/buy,Rs. 461,4.1,CURVE BY KASSUALLY,Pure Cotton Cinched Waist Top,Rs. 1399,101
tops/marks+%26+spencer/marks--spencer-cotton-top/29907652/buy,,,Marks & Spencer,Top Solid,,
tops/mango/mango-cowl-neck-top/27351704/buy,Rs. 1943,,MANGO,Cowl Neck Top,Rs. 2990,
tops/r%26b/rb-floral-print-mandarin-collar-top/29997550/buy,Rs. 629,,R&B,Floral Print Mandarin Collar Top,Rs. 899,
tops/stylecast/stylecast-peach-round-neck-short-sleeves-top/29472032/buy,Rs. 949,,StyleCast,Round Neck Short Sleeves Top,Rs. 2349,
tops/therebelinme/therebelinme-plus-size-ribbed-pure-cotton-longline-top/22327974/buy,Rs. 1534,3.9,theRebelinme,Pure Cotton Longline Top,Rs. 2600,7
tops/happiness+istanbul/happiness-istanbul-striped-round-neck-cotton-crop-top/29731564/buy,Rs. 1124,,Happiness istanbul,Striped Cotton Crop Top,Rs. 1499,
tops/forever+new/forever-new-flared-sleeve-top/30099111/buy,,,Forever New,Flared Sleeve Top,,
tops/label+ritu+kumar/label-ritu-kumar-green-print-georgette-bardot-top/17765510/buy,Rs. 2200,4.7,Label Ritu Kumar,Print Georgette Bardot Top,Rs. 4400,10
tops/tokyo+talkies/tokyo-talkies-red-shoulder-straps-fitted-crop-top/25864846/buy,Rs. 157,4.3,Tokyo Talkies,Fitted Crop Top,Rs. 449,52
tops/athena+ample/athena-ample-plus-size-floral-printed-shirt-collar-puff-sleeves-organza-top/29303440/buy,Rs. 1119,4.1,Athena Ample,Plus Size Printed Organza Top,Rs. 1999,8
swim-tops/spirit+animal/-spirit-animal-plus-size-half-sleeves-swim-crop-tops-/29875792/buy,Rs. 1759,,SPIRIT ANIMAL,Plus Size Swim Crop Tops,Rs. 2199,
