URL,Discount,Rating,Brand,Item,MRP,Reviews 
kurta-sets/janasya/janasya-floral-printed-gotta-patti-anarkali-pure-cotton-kurta-with-trousers--dupatta/25168038/buy,Rs. 2051,3.6,Janasya,Printed Pure Cotton Kurta Set,Rs. 5399,77
kurta-sets/rain+%26+rainbow/rain--rainbow-floral-printed-empire-sequinned-pure-cotton-kurta-with-trousers--dupatta/26590908/buy,Rs. 2747,4.3,Rain & Rainbow,Kurta With Trousers & Dupatta,Rs. 5495,71
kurta-sets/indo+era/indo-era-women-floral-yoke-design-regular-thread-work-kurta-with-trousers--dupatta/26748080/buy,Rs. 1299,4.3,Indo Era,Women Yoke Design Kurta with Trousers With Dupatta,Rs. 7399,28
kurta-sets/libas/libas-floral-printed-round-neck-thread-work-linen-kurta-with-trousers--with-dupatta/27406792/buy,Rs. 2149,4.4,Libas,Floral Printed Kurta Set,Rs. 4299,16
kurtas/here%26now/herenow-floral-print-flared-sleeves-pure-cotton-kurta/27070226/buy,Rs. 424,4.5,HERE&NOW,Flared Sleeves Cotton Kurta,Rs. 1699,21
kurta-sets/libas/libas-women-floral-yoke-design-regular-thread-work-kurta-with-trousers--with-dupatta/29884991/buy,Rs. 2114,3.7,Libas,Women Kurta Trousers Dupatta,Rs. 4699,12
kurta-sets/kalini/kalini-floral-printed-empire-gotta-patti-pure-cotton-kurta-with-sharara--dupatta/24045050/buy,Rs. 1495,4.2,KALINI,Kurta With Sharara & Dupatta,Rs. 6799,609
kurta-sets/biba/biba-ethnic-motifs-embroidered-zardozi-empire-anarkali-kurta-with-churidar--dupatta/26878978/buy,Rs. 4400,4,Biba,Empire Embroidered Kurta Set,Rs. 5500,52
kurta-sets/anayna/anayna-women-white--pink-printed-kurta-with-palazzos/13932856/buy,Rs. 1439,4.3,anayna,Printed Kurta with Palazzos,Rs. 2999,1k
kurtas/varanga/varanga-women-ethnic-motifs-printed-cotton-kurta/22921710/buy,Rs. 689,4.2,Varanga,Women Ethnic Motifs Printed Kurta,Rs. 2999,1.5k
kurta-sets/libas/libas-floral-printed-panelled-thread-work-pure-cotton-a-line-kurta-with-trousers--dupatta/28501626/buy,Rs. 2249,4.6,Libas,Printed Thread Work Kurta Set,Rs. 4499,9
kurtas/stylum/stylum-floral-printed-v-neck-a-line-kurta/25203604/buy,Rs. 436,3.4,Stylum,Floral Printed A-Line Kurta,Rs. 1899,154
kurta-sets/anouk/anouk-floral-printed-regular-kurta-with-trousers--with-dupatta/26947926/buy,Rs. 863,,Anouk,Floral Printed Kurta Set,Rs. 3599,
kurta-sets/kalini/kalini-v-neck-floral-printed-regular-thread-work-pure-cotton-kurta-set/28754062/buy,Rs. 1199,4.3,KALINI,V-Neck Printed Kurta Set,Rs. 6999,202
sarees/mitera/mitera-ombre-dyed-ready-to-wear-saree/23194436/buy,Rs. 830,3.9,Mitera,Ready to Wear Saree,Rs. 4612,2.9k
kurtas/anouk/anouk-bandhani-printed-mandarin-collar-kurta/26526098/buy,Rs. 577,4.3,Anouk,Bandhani Printed Kurta,Rs. 1699,283
kurta-sets/masstani+by+inddus/masstani-by-inddus-women-orange-floral-printed-kurta-with-sharara/18227982/buy,Rs. 1407,4.3,MASSTANI BY INDDUS,Women Printed Kurta with Sharara,Rs. 4399,912
sarees/tikhi+imli/tikhi-imli-red--green-floral-printed-poly-georgette-ready-to-wear-saree/22780968/buy,Rs. 1471,4,Tikhi Imli,Ready To Wear Saree,Rs. 3198,1.1k
kurta-sets/kalini/kalini-women-floral-printed-regular-pure-cotton-kurta-with-palazzos--with-dupatta/22911212/buy,Rs. 1385,3.7,KALINI,Women Printed Kurta with Palazzos With Dupatta,Rs. 6299,355
kurta-sets/ambraee/ambraee-women-pink-pleated-kurta-with-trousers--dupatta/20783316/buy,Rs. 2299,3.8,Ambraee,Women Kurta Set,Rs. 5749,82
kurta-sets/sangria/sangria-women-off-white--green-pure-cotton-printed-kurta-with-palazzos/13437330/buy,Rs. 1099,4.2,Sangria,Pure Cotton Printed Kurta Set,Rs. 2199,2.8k
kurta-sets/kalini/kalini-floral-yoke-design-zari-gotta-patti-kurta-with-trousers--dupatta/27668476/buy,Rs. 1609,4,KALINI,Kurta with Trousers & Dupatta,Rs. 6999,22
ethnic-dresses/libas/libas-ethnic-motifs-printed-tie-up-neck-gathered-tiered-cotton-maxi-ethnic-dress/28540406/buy,Rs. 1589,,Libas,Printed Cotton Ethnic Dress,Rs. 2999,
sarees/mitera/mitera-kalamkari-printed-zari-pure-silk-saree/29275034/buy,Rs. 849,3.9,Mitera,Kalamkari Pure Silk Saree,Rs. 4998,35
kurtas/extra+love+by+libas/extra-love-by-libas-plus-size-embroidered-sequinned-kurta/24919278/buy,Rs. 665,4.4,EXTRA LOVE BY LIBAS,Embroidered Kurta,Rs. 1799,561
kurta-sets/sangria/sangria-peach-coloured-floral-embroidered-regular-sequinned-kurta-with-trousers--dupatta/29086716/buy,Rs. 1798,2.4,Sangria,Embroidered Kurta Set,Rs. 5449,10
kurta-sets/khushal+k/khushal-k-ethnic-motifs-embroidered-thread-work-anarkali-kurta-with-trousers--dupatta/24504882/buy,Rs. 1307,4.2,Khushal K,Embroidered Kurta Sets,Rs. 5449,1.3k
kurta-sets/anayna/anayna-women-striped-regular-pure-cotton-kurta-with-trousers/23817284/buy,Rs. 1349,4.5,anayna,Women Kurta with Trousers,Rs. 2999,87
kurta-sets/ahika/ahika-women-white--navy-blue-printed-kurta-with-trousers--dupatta/13415390/buy,Rs. 999,4,AHIKA,Kurta with Trousers & Dupatta,Rs. 3997,2.3k
kurta-sets/urbanstree/urbanstree-ethnic-motifs-printed-mirror-work-georgette-kurta-with-trousers--dupatta/24389938/buy,Rs. 6800,4.3,Urbanstree,Printed Georgette Kurta Set,Rs. 8000,7
kurta-sets/varanga/varanga-floral-embroidered-beads--stones-pure-silk-kurta-with-trousers--dupatta/28496322/buy,Rs. 3079,4.8,Varanga,Kurta with Trousers & Dupatta,Rs. 13999,5
sarees/all+about+you/all-about-you-pure-chiffon-saree/25979092/buy,Rs. 1348,4.1,all about you,Pure Chiffon Saree,Rs. 7099,183
sarees/anouk/anouk-green-bandhani-pure-chiffon-bandhani-saree/24362462/buy,Rs. 999,4,Anouk,Bandhani Pure Chiffon Saree,Rs. 4399,203
kurta-sets/indo+era/indo-era-floral-embroidered-zari-kurta-with-trousers--dupatta/23760536/buy,Rs. 1499,3.9,Indo Era,Kurta with Trousers & Dupatta,Rs. 5299,285
kurta-sets/indo+era/indo-era-floral-embroidered-thread-work-kurta-with-trousers--dupatta/29481772/buy,Rs. 1699,3.8,Indo Era,Kurta With Trousers & Dupatta,Rs. 8999,13
kurtas/nayam+by+lakshita/nayam-by-lakshita-floral-printed-flared-sleeves-sequinned-chanderi-cotton-kurta/24158688/buy,Rs. 1021,4.6,Nayam By Lakshita,Women Floral Printed Kurta,Rs. 3095,79
sarees/kalini/kalini-ethnic-motifs-zari-kanjeevaram-saree/28529600/buy,Rs. 659,2.2,KALINI,Ethnic Motifs Zari Saree,Rs. 2999,61
sarees/suta/suta-pink--black-polka-printed-pure-cotton-saree-/15243886/buy,,4,Suta,Printed Pure Cotton Saree,,789
sarees/house+of+pataudi/house-of-pataudi-red--gold-toned-floral-sequinned-silk-blend-banarasi-saree/14995546/buy,Rs. 3359,4.2,House of Pataudi,Floral Banarasi Silk Blend Saree,Rs. 6999,820
kurtas/divena/divena-women-peach-coloured-gotta-patti-printed-cotton-anarkali-with-long-ethnic-jacket/11919308/buy,Rs. 2819,4.4,Divena,Anarkali With Ethnic Jacket,Rs. 5999,3.1k
kurta-sets/indo+era/indo-era-floral-embroidered-round-neck-straight-kurta-with-trousers--with-dupatta/29253680/buy,Rs. 1799,4.8,Indo Era,Kurta with Trousers & Dupatta,Rs. 8999,18
co-ords/ahalyaa/ahalyaa-women-printed-ethnic-tunic-with-palazzos/24977756/buy,Rs. 1449,4,Ahalyaa,Women Tunic with Palazzos,Rs. 6900,116
kurta-sets/indo+era/indo-era-floral-embroidered-regular-sequinned-kurta-with-trousers--with-dupatta/23664448/buy,Rs. 1599,4.4,Indo Era,Embroidered Kurta Set &Dupatta,Rs. 6999,195
kurta-sets/label+shaurya+sanadhya/label-shaurya-sanadhya-sweetheart-neck-straight-kurti-with-patiala/29536652/buy,Rs. 2599,3,Label Shaurya Sanadhya,Straight Kurti With Patiala,Rs. 3249,20
sarees/mitera/mitera-pink-embroidered-georgette-saree/24434610/buy,Rs. 2599,4,Mitera,Pure Georgette Saree,Rs. 12499,621
trousers/libas/libas-women-off-white-pure-cotton-trousers/13234820/buy,Rs. 827,4.3,Libas,Women Cotton Trousers,Rs. 1199,2.6k
kurta-sets/inddus/inddus-floral-embroidered-regular-thread-work-georgette-kurta-with-sharara--with-dupatta/24596568/buy,Rs. 2249,4,Inddus,Regular Georgette Kurta Set,Rs. 7499,78
kurta-sets/kalini/kalini-floral-printed-v-neck-mirror-work-kurta-with-trousers--dupatta/26853130/buy,Rs. 782,4,KALINI,Printed Mirror Work Kurta Set,Rs. 4345,62
saree-blouse/soch/soch-sleeveless-saree-blouse/21898286/buy,Rs. 798,4.5,Soch,Sleeveless Saree Blouse,Rs. 998,2.5k
kurta-sets/sangria/sangria-floral-embroidered-a-line-kurta-with-trouser--dupatta/29086714/buy,Rs. 1765,3.9,Sangria,A-Line Kurta With Trouser Set,Rs. 5349,24
kurta-sets/indo+era/indo-era-floral-embroidered-thread-work-kurta-with-trousers--dupatta/24905262/buy,Rs. 1899,3.8,Indo Era,Kurta with Trousers & Dupatta,Rs. 6999,52
kurta-sets/vidhani/vidhani-floral-yoke-design-regular-sequinned-kurta-with-trousers--with-dupatta/29088338/buy,Rs. 999,3.3,VIDHANI,Kurta with Trousers & Dupatta,Rs. 4999,6
kurta-sets/extra+love+by+libas/extra-love-by-libas-plus-size-floral-embroidered-sequinned-kurta-palazzos--dupatta/29519028/buy,Rs. 1189,4.3,EXTRA LOVE BY LIBAS,"Plus Kurta ,Palazzos &Dupatta",Rs. 3499,7
kurtas/biba/biba-ethnic-motifs-printed-cotton-straight-kurta/29600410/buy,Rs. 959,3,Biba,Ethnic Motifs Straight Kurta,Rs. 1599,4
kurta-sets/biba/biba-floral-printed-thread-work-kurta-with-trousers/26359148/buy,Rs. 2159,4.4,Biba,Printed Thread Work Kurta Set,Rs. 3599,14
kurta-sets/anouk/anouk-women-pure-cotton-ethnic-motifs-printed-kurta-with-trousers/20890364/buy,Rs. 1049,3.9,Anouk,Printed Kurta with Trousers,Rs. 3499,1.1k
kurta-sets/tikhi+imli/tikhi-imli-floral-embroidered-cotton-blend-kurta-with-trousers--dupatta/22287394/buy,Rs. 1999,4.3,Tikhi Imli,Kurta with Trousers & Dupatta,Rs. 3998,812
palazzos/libas/libas-floral-hem-design-cotton-wide-leg-ethnic-palazzo/27672410/buy,Rs. 1099,4.4,Libas,Hem Design Cotton Palazzo,Rs. 1999,49
ethnic-dresses/taavi/taavi-beige--maroon-hand-block-print-kalamkari-a-line-pure-cotton-sustainable-dress/7376609/buy,Rs. 845,4.1,Taavi,Block Print Kalamkari Cotton Sustainable Dress,Rs. 1799,1.8k
lehenga-choli/fabpixel/fabpixel-embroidered-mirror-work-semi-stitched-lehenga-choli-with-dupatta/23731856/buy,Rs. 4199,4.4,FABPIXEL,Semi-Stitched Lehenga Choli,Rs. 9999,943
ethnic-dresses/baesd/baesd-floral-printed-gathered-anarkali-maternity-ethnic-dress/26362140/buy,Rs. 472,3.7,BAESD,Printed Maternity Ethnic Dress,Rs. 1349,591
ethnic-dresses/baesd/baesd-floral-printed-gathered-anarkali-maternity-ethnic-dress/26362140/buy,Rs. 472,3.7,BAESD,Printed Maternity Ethnic Dress,Rs. 1349,591
sarees/indya/indya-ruffled-ready-to-wear-saree/28691376/buy,Rs. 1530,4.4,INDYA,Ruffled Ready To Wear Saree,Rs. 3400,8
co-ords/get+glamr/get-glamr-women-blue--white-printed-co-ords/19155570/buy,Rs. 2699,3.9,Get Glamr,Women Printed Co-Ords,Rs. 5999,297
sarees/kalini/kalini-ethnic-motifs-woven-design-zari-banarasi-saree/23058884/buy,Rs. 759,3.7,KALINI,Zari Banarasi Saree,Rs. 3299,8.7k
kurta-sets/stylum/stylum-bandhani-printed-sequinned-anarkali-kurta-with-palazzos--dupatta/24742828/buy,Rs. 1063,4.1,Stylum,Sequinned Anarkali Kurta Set,Rs. 3799,2.3k
kurtas/anouk/anouk-women-bandhani-printed-cotton-kurta/26947432/buy,Rs. 239,4.8,Anouk,Bandhani Cotton Kurta,Rs. 999,6
kurta-sets/house+of+pataudi/house-of-pataudi-regular-sequinned-jashn-kurti-with-sharara--with-dupatta/27048574/buy,Rs. 2144,4.5,House of Pataudi,Sequinned Jashn Kurta Sets,Rs. 5499,10
kurta-sets/anouk/anouk-ethnic-motifs-printed-shirt-collar-long-sleeves-pure-cotton-kurta-with-trousers/27317954/buy,Rs. 1220,4,Anouk,Ethnic Motifs Cotton Kurta Set,Rs. 3699,42
ethnic-dresses/nayo/nayo-off-white-ethnic-motifs-empire-midi-dress/14346056/buy,Rs. 739,4.1,Nayo,Ethnic Motifs Empire Midi Dress,Rs. 1999,1.5k
sarees/kasee/kasee-embellished-embroidered-designer-saree/28668310/buy,Rs. 1799,4.1,kasee,Embellished Saree,Rs. 9996,55
kurta-sets/kalini/kalini-plus-size-floral-printed-straight-kurta-with-trousers--dupatta/28015664/buy,Rs. 825,4,KALINI,Plus Size Printed Kurta Set,Rs. 4345,65
kurta-sets/inddus/inddus-women-bandhani-poly-chiffon-print-parade-kurta-set/17890978/buy,Rs. 1695,4.2,Inddus,Bandhani Poly-Chiffon Print Parade Kurta Set,Rs. 5299,324
kurta-sets/indo+era/indo-era-embroidered-regular-sequinned-chanderi-silk-kurta-with-trousers--dupatta/24727388/buy,Rs. 1399,3.9,Indo Era,Kurta with Trousers & Dupatta,Rs. 4699,122
kurtis/nayo/nayo-floral-printed-pure-cotton-a-line-kurti/23680262/buy,Rs. 662,4.3,Nayo,Printed A-line Kurti,Rs. 1299,394
kurta-sets/inddus+plus/inddus-plus-size-floral-embroidered-thread-work-straight-kurta-with-sharara--dupatta/30004801/buy,Rs. 3699,,INDDUS PLUS,Plus Size Straight Kurta Set,Rs. 9999,
leggings/lyra/lyra-women-black-solid-ankle-length-leggings/20517816/buy,Rs. 405,4.4,LYRA,Women Solid Ankle Length Leggings,Rs. 489,1.5k
kurtas/rangita/rangita-ethnic-motifs-printed-sequinned-pure-cotton-anarkali-kurta/24275168/buy,,3.8,Rangita,Printed Cotton Anarkali Kurta,,58
kurtas/libas/libas-round-neck-ethnic-motifs-embroidered-dobby-straight-kurta/29841715/buy,Rs. 687,4.3,Libas,Embroidered Straight Kurta,Rs. 1599,12
lehenga-choli/mabish+by+sonal+jain/mabish-by-sonal-jain-olive-green-ready-to-wear-lehenga--blouse-with-dupatta/19691576/buy,Rs. 1977,4.1,MABISH by Sonal Jain,Ready to Wear Lehenga Blouse With Dupatta,Rs. 4599,397
kurta-sets/sangria/sangria-pink-ethnic-motifs-yoke-design-thread-work-kaftan-with-dhoti-pants/24520432/buy,Rs. 1519,3.9,Sangria,Kaftan With Dhoti Pants,Rs. 3999,447
kurta-sets/indo+era/indo-era-women-ethnic-motifs-printed-regular-mirror-work-pure-cotton-kurta-with-trousers--with-dupatta/29879306/buy,Rs. 1599,4.8,Indo Era,Women Printed Kurta with Trousers With Dupatta,Rs. 7999,6
night-suits/etc/etc-women-floral-printed-cotton-night-suit/23137956/buy,Rs. 890,4.1,ETC,Women Floral Print Night suit,Rs. 4049,861
kurta-sets/anouk/anouk-floral-embroidered-regular-thread-work-kurta-with-trousers--dupatta/29784262/buy,Rs. 2204,3.8,Anouk,Embroidered Kurta Set,Rs. 6299,22
dress-material/koskii/koskii-paisley-sequinned-embellished-unstitched-dress-material/26375288/buy,Rs. 2241,4.2,Koskii,Unstitched Dress Material,Rs. 2490,23
kurta-sets/indo+era/indo-era-ethnic-motifs-embroidered-gotta-patti-kurta-with-trousers--dupatta/29489554/buy,Rs. 1699,4.6,Indo Era,Kurta With Trousers & Dupatta,Rs. 7999,5
kurtas/nishabd/nishabd-floral-printed-thread-work-v-neck-tiered-anarkali-kurta/25483578/buy,Rs. 999,4.4,NISHABD,Floral Printed Anarkali Kurta,Rs. 2299,109
kurta-sets/seeaash/seeaash-striped-bell-sleeves-a-line-kurta-with-palazzo--dupatta/29969381/buy,,,Seeaash,Striped A-Line Kurta Set,,
kurta-sets/sangria/sangria-embroidered-v-neck-kurta-with-trousers--dupatta/28168446/buy,Rs. 1599,3.9,Sangria,Embroidered V-Neck Kurta Set,Rs. 4999,57
tunics/nayo/nayo-women-maroon-printed-tunic/16293016/buy,Rs. 671,4.2,Nayo,Women Maroon Printed Tunic,Rs. 1199,3.9k
kurta-sets/inddus/inddus-ethnic-motifs-embroidered-regular-thread-work-kurta-with-palazzos--dupatta/27583482/buy,Rs. 2552,4.1,Inddus,Kurta With Palazzos & Dupatta,Rs. 6899,260
kurta-sets/divena/divena-women-pink-ethnic-motifs-printed-gotta-patti-pure-cotton-kurta-with-sharara--with-dupatta/18313762/buy,Rs. 5545,4.4,Divena,Women Printed Kurta with Sharara With Dupatta,Rs. 11799,20
kurta-sets/biba/biba-floral-embroidered-mirror-work-anarkali-kurta-with-palazzo--dupatta/28297216/buy,Rs. 4196,3.2,Biba,Embroidered Anarkali Kurta Set,Rs. 5995,11
kurta-sets/yufta/yufta-women-plus-size-ethnic-motifs-printed-regular-kurta-with-trousers--with-dupatta/23618348/buy,Rs. 1590,4.3,Yufta,Women Printed Kurta with Trousers With Dupatta,Rs. 4299,5.6k
kurta-sets/libas/libas-floral-embroidered-high-slit-sequinned-kurta-with-palazzos--dupatta/25295306/buy,Rs. 3299,4.2,Libas,Kurta with Palazzos & Dupatta,Rs. 7499,194
sarees/suta/suta-pink--gold-toned-zari-pure-linen-saree/15244002/buy,,4.3,Suta,Pure Linen Saree,,1.2k
kurta-sets/kalini/kalini-floral-printed-gotta-patti-kurta--trousers-with-dupatta/26918540/buy,Rs. 694,3.7,KALINI,Floral Printed Kurta Set,Rs. 4086,24
kurta-sets/indo+era/indo-era-women-embroidered-regular-kurta-with-trousers--dupatta/24777728/buy,Rs. 1749,4.4,Indo Era,Women Embroidered Kurta with Trousers With Dupatta,Rs. 6999,201
kurtas/isam/isam-shoulder-straps-ethnic-motifs-printed-anarkali-kurta-with-dupatta/21268412/buy,Rs. 1374,4.1,ISAM,Printed Kurta With Dupatta,Rs. 2499,1k
kurta-sets/kalini/kalini-floral-printed-empire-anarkali--kurta-with-trousers--dupatta/28933146/buy,Rs. 1199,4.1,KALINI,Kurta with Trousers & Dupatta,Rs. 4999,57
trousers/piroh/piroh-women-black-solid-pure-cotton-straight-fit-trousers/17367274/buy,Rs. 685,4.1,PIROH,Women Cotton Trousers,Rs. 1399,1.4k
kurtas/libas/libas-thread-work-detailed-straight-kurta-in-mustard-yellow/9088493/buy,Rs. 683,4,Libas,Thread Work Detailed Kurta,Rs. 1199,13.8k
sarees/silk+land/silk-land-kalamkari-zari-art-silk-chanderi-saree/21574732/buy,Rs. 1000,4.4,Silk Land,Kalamkari Chanderi Art Silk Saree,Rs. 10000,3.8k
kurta-sets/bani+women/bani-women-ethnic-motifs-embroidered-high-slit-sequinned-kurta-with-palazzos--dupatta/25256364/buy,Rs. 1679,4.3,Bani Women,Embroidered Kurta Set,Rs. 5999,53
kurtis/anouk/anouk-white-floral-chikankari-embroidered-pure-cotton-kurti/21111902/buy,Rs. 588,4.1,Anouk,Floral Embroidered Pure Cotton Kurti,Rs. 1899,1.6k
sarees/silk+land/silk-land-floral-zari-pure-cotton-jamdani-saree/24533464/buy,Rs. 792,4.2,Silk Land,Floral Jamdani Pure Cotton Saree,Rs. 6600,548
kurtas/sangria/sangria-lehriya-printed-round-neck-straight-kurta/24763486/buy,Rs. 1019,4,Sangria,Printed Straight Kurta,Rs. 3640,93
co-ords/ishin/ishin-printed-mandarin-collar-tunic-with-trousers-co-ords/29286266/buy,Rs. 1391,,Ishin,Mandarin Collar Co-Ords,Rs. 4799,
kurta-sets/kalini/kalini-ethnic-motifs-printed-thread-work-a-line-kurta-with-sharara--dupatta/24791662/buy,Rs. 1199,4.4,KALINI,Kurta With Sharara & Dupatta,Rs. 4999,900
kurta-sets/anouk/anouk-floral-embroidered-pure-cotton-anarkali-kurta-with-palazzos--dupatta/26975610/buy,Rs. 1949,4.1,Anouk,Kurta With Palazzos & Dupatta,Rs. 6499,34
sarees/anouk/anouk-white--black-floral-printed-zari-silk-cotton-saree/23661338/buy,Rs. 779,4,Anouk,Printed Silk Cotton Saree,Rs. 2999,568
kurta-sets/vishudh/vishudh-lime-green-striped-regular-pure-cotton-kurta-with-palazzos/25902992/buy,Rs. 1012,4.3,Vishudh,Striped Kurta With Palazzos,Rs. 4049,180
kurta-sets/nayo/nayo-women-pink--white-printed-pure-cotton-kurta-with-palazzos--with-dupatta/19582846/buy,Rs. 1574,4.1,Nayo,Printed Pure Cotton Kurta Set,Rs. 3499,616
kurta-sets/kalini/kalini-women-floral-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/29886810/buy,Rs. 1235,,KALINI,Women Printed Kurta with Trousers With Dupatta,Rs. 7719,
kurta-sets/varanga/varanga-floral-embroidered-thread-work-kurta-with-trousers--dupatta/27658560/buy,Rs. 1749,3.9,Varanga,Kurta with Trousers & Dupatta,Rs. 6999,21
sarees/inddus/inddus-maroon-embellished-sequinned-silk-blend-saree/23452764/buy,Rs. 1799,4,Inddus,Embellished Silk Blend Saree,Rs. 5999,236
kurtas/stylum/stylum-ethnic-motifs-printed-thread-work-kurta-with-dupatta/24742848/buy,Rs. 702,3.9,Stylum,Printed Kurta With Dupatta,Rs. 3699,809
kurta-sets/anouk/anouk-women-mustard-yellow-yoke-design-foil-printed-kurta-with-trousers--dupatta/13902678/buy,Rs. 989,4.3,Anouk,Yoke Design Kurta with Trousers & Dupatta,Rs. 2999,21.1k
kurtas/anouk/anouk-women-striped-keyhole-neck-cotton-kurta/24003314/buy,Rs. 699,4,Anouk,Women Striped Kurta,Rs. 1999,403
sarees/huts+and+looms/huts-and-looms-tissue-saree/26957824/buy,Rs. 2555,4,HUTS AND LOOMS,Tissue Saree,Rs. 3650,38
kurtas/stylum/stylum-women-leheriya-striped-cotton-kurta/24221694/buy,Rs. 599,3.7,Stylum,Women Striped Kurta,Rs. 1999,318
kurta-sets/onewe/onewe-bandhani-printed-regular-silk-chiffon-kurta-with-churidar--dupatta/27454492/buy,Rs. 3312,4.2,OneWe,Kurta With Churidar & Dupatta,Rs. 4800,5
kurta-sets/here%26now/herenow-floral-printed-regular-sequinned-kurta-with-trousers/26106556/buy,Rs. 1405,4,HERE&NOW,Printed Kurta with Trousers,Rs. 3699,339
trousers/libas/libas-women-white-straight-fit-trousers/21810346/buy,Rs. 549,3.9,Libas,Women Straight Fit Trousers,Rs. 999,1.2k
kurtis/malandro/malandro-floral-embroidered-straight-kurti/27111222/buy,Rs. 499,4.2,MALANDRO,Embroidered Straight Kurti,Rs. 999,93
sarees/kalini/kalini-printed-batik-saree/22010258/buy,Rs. 615,4,KALINI,Printed Batik Saree,Rs. 2799,1.6k
kurta-sets/anouk/anouk-floral-printed-regular-pure-cotton-kurta-with-trousers/26959210/buy,Rs. 407,4.3,Anouk,Cotton Printed Kurta Set,Rs. 1699,8
kurta-sets/anouk/anouk-ethnic-motifs-printed-regular-kurta-with-palazzos/23546728/buy,Rs. 1665,4.3,Anouk,Printed Kurta with Palazzos,Rs. 4899,255
kurta-sets/libas/libas-floral-v-neck-three-quarter-sleeves-chanderi-silk-kurta-with-palazzos--with-dupatta/28652980/buy,Rs. 3749,,Libas,Floral Chanderi Silk Kurta Set,Rs. 7499,
kurta-sets/rangeelo/rangeelo-women-floral-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/28689412/buy,Rs. 1995,4,Rangeelo,Women Printed Kurta with Trousers With Dupatta,Rs. 5598,6
kurta-sets/nayam+by+lakshita/nayam-by-lakshita-women-ethnic-motifs-embroidered-regular-linen-kurta-with-palazzos/25001916/buy,Rs. 1501,4.5,Nayam By Lakshita,Women Kurta with Palazzos,Rs. 3195,371
kurtas/anouk/anouk-printed-quirky-kurta/24213762/buy,Rs. 758,4.2,Anouk,Printed Kurta,Rs. 2299,412
kurtas/poshak+hub/poshak-hub-women-black-ethnic-motifs-embellished-georgette-anarkali-kurta/17351438/buy,Rs. 990,4.4,Poshak Hub,Women Ethnic Motifs Embellished Georgette Anarkali Kurta,Rs. 3000,6.2k
ethnic-dresses/inddus/inddus-striped-off-shoulder-maxi-ethnic-dress/25327426/buy,Rs. 1903,4,Inddus,Striped Maxi Ethnic Dresses,Rs. 5599,75
kurta-sets/biba/biba-floral-printed-round-neck-pure-cotton-anarkali-kurta-with-churidar--with-dupatta/26982732/buy,,4.7,Biba,Kurta with Churidar Dupatta,,9
kurta-sets/kalini/kalini-floral-printed-mirror-work-anarkali-kurta-with-trousers--dupatta/30106849/buy,Rs. 1299,,KALINI,Floral Anarkali Kurta Set,Rs. 4999,
kurta-sets/oruvan/oruvan-ethnic-motifs-yoke-design-thread-work-kurta-with-palazzos--dupatta/28272518/buy,Rs. 1749,3.8,ORUVAN,Yoke Design Kurta Set,Rs. 4999,34
kurta-sets/yuris/yuris-women-mustard-yellow--off-white-khari-print-cotton-kurta-with-palazzos--dupatta/13791238/buy,Rs. 1599,4.3,Yuris,Printed Kurta with Palazzos & Dupatta,Rs. 3999,1.9k
sarees/mitera/mitera-ethnic-motifs-printedzari-pure-georgette-saree/24475570/buy,Rs. 951,4,Mitera,Printed Pure Georgette Saree,Rs. 4139,652
kurta-sets/kalini/kalini-ethnic-motifs-embroidered-empire-thread-work-kurta-with-palazzos--dupatta/29817972/buy,Rs. 2499,3.8,KALINI,Embroidered Kurta Set,Rs. 11998,5
sarees/ode+by+house+of+pataudi/ode-by-house-of-pataudi-embellished-sequinned-saree/24727932/buy,Rs. 2199,4.3,Ode by House of Pataudi,Embellished Sequinned Saree,Rs. 4999,148
kurta-sets/kalini/kalini-ethnic-motifs-embroidered-regular-straight-kurta-with-trousers--dupatta/29478878/buy,Rs. 1199,3.6,KALINI,Embroidered Kurta Set,Rs. 4999,10
tunics/ahalyaa/ahalyaa-floral-printed-pure-cotton-tunic/21499134/buy,Rs. 928,3.7,Ahalyaa,Printed Pure Cotton Tunic,Rs. 3200,235
kurta-sets/sangria/sangria-black-floral-embroidered-regular-sequinned-straight-kurta-with-trousers--dupatta/30033347/buy,Rs. 1797,,Sangria,Embroidered Kurta Set,Rs. 5799,
sarees/silk+land/silk-land-floral-zari-tissue-mysore-silk-saree/21574700/buy,Rs. 924,4.3,Silk Land,Floral Mysore Silk Tissue Saree,Rs. 8400,1.3k
kurta-sets/libas/libas-floral-woven-design-zari-kurta-with-trousers--dupatta/24278744/buy,Rs. 2299,4.4,Libas,Woven Design Zari Kurta Set,Rs. 4999,319
kurta-sets/kalini/kalini-floral-printed-regular-pure-cotton-kurta-with-salwar--dupatta/25263764/buy,Rs. 1139,3.2,KALINI,Printed Pure Cotton Kurta Set,Rs. 3799,187
lehenga-choli/inddus/inddus-floral-embroidered-semi-stitched-lehenga--unstitched-blouse-with-dupatta/25088708/buy,Rs. 3324,4.1,Inddus,Embroidered Lehenga Choli,Rs. 9499,51
kurtas/sangria/sangria-green--blue-floral-printed-pure-cotton-v-neck-urta/26023418/buy,Rs. 623,4.2,Sangria,Printed Pure Cotton Kurta,Rs. 2399,98
