URL,Discount,Rating,Brand,Item,MRP,Reviews 
lounge-shorts/zebu/zebu-women-red-solid-lounge-shorts/10525662/buy,Rs. 359,3.9,zebu,Women Solid Lounge Shorts,Rs. 799,167
shorts/house+of+kkarma/house-of-kkarma-women-geometric-printed-shorts/29044274/buy,Rs. 399,2.3,HOUSE OF KKARMA,Women Geometric Printed Shorts,Rs. 799,3
shorts/skdreams/skdreams-women-skinny-fit-mid-rise-cycling-sports-shorts/29855693/buy,Rs. 359,,SKDREAMS,Women Skinny Fit  Shorts,Rs. 499,
shorts/june+%26+harry/june--harry-women-floral-printed-high-rise-shorts/24045694/buy,Rs. 359,,JUNE & HARRY,Women Printed High-Rise Shorts,Rs. 1499,
shorts/aawari/aawari-women-blue-printed-regular-fit-regular-shorts/14292250/buy,Rs. 416,4.5,Aawari,Women Regular Fit Regular Shorts,Rs. 1125,11
shorts/outflits/outflits-women-white-skinny-fit-training-or-gym-shorts/19032098/buy,Rs. 391,4.2,Outflits,Women Training or Gym Shorts,Rs. 399,5
shorts/twin+birds/twin-birds-women-black-sports-shorts/19235670/buy,,4,TWIN BIRDS,Women Sports Shorts,,42
shorts/v-mart/v-mart-women-self-design-schiffli-cotton-shorts/28532304/buy,,,V-Mart,Women Cotton Shorts,,
shorts/club+a9/club-a9-women-navy-blue-striped-shorts/18650504/buy,Rs. 349,4.1,CLUB A9,Women Striped Shorts,Rs. 699,25
shorts/club+a9/club-a9-women-grey-melange-animal-printed-running-shorts/18650492/buy,Rs. 349,3.7,CLUB A9,Women Animal Running Shorts,Rs. 699,15
shorts/lebami/lebami-women-skinny-fit-with-e-dry-technology-sports-shorts/22963876/buy,Rs. 348,4.1,Lebami,Women Skinny Fit Sports Shorts,Rs. 793,18
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-cycling-hot-pants-with-e-dry-technology-short/25831454/buy,Rs. 337,,Apraa & Parma,Women Cycling Short,Rs. 993,
shorts/gracit/gracit-women-beige-cycling-sports-shorts/19593500/buy,Rs. 347,3.6,GRACIT,Women Cycling Sports Shorts,Rs. 599,54
shorts/gracit/gracit-women-pink-solid-biker-shorts/16083240/buy,Rs. 347,4.1,GRACIT,Women Biker Shorts,Rs. 599,673
shorts/outflits/outflits-women-white-skinny-fit-high-rise-cycling-sports-shorts/20958122/buy,Rs. 342,4.3,Outflits,Women Skinny Fit High-Rise Cycling Sports Shorts,Rs. 349,18
shorts/outflits/outflits-women-white-skinny-fit-high-rise-cycling-sports-shorts/20958122/buy,Rs. 342,4.3,Outflits,Women Skinny Fit High-Rise Cycling Sports Shorts,Rs. 349,18
shorts/styleaone/styleaone-women-conversational-printed-cotton-shorts/25127292/buy,Rs. 356,,StyleAOne,Women Printed Cotton Shorts,Rs. 699,
lounge-shorts/zebu/zebu-women-turquoise-blue-solid-lounge-shorts/12673348/buy,Rs. 341,4.5,zebu,Women Solid Lounge Shorts,Rs. 599,1.2k
shorts/kotty/kotty-women-pack-of-2-slim-fit-low-rise-shorts/22389244/buy,Rs. 339,,Kotty,Pack of 2 Low-Rise Shorts,Rs. 1999,
shorts/forever+21/forever-21-women-yellow--black-conversational-printed-shorts/15894292/buy,Rs. 399,5,FOREVER 21,Women Conversational Shorts,Rs. 799,3
shorts/twin+birds/twin-birds-women-slim-fit-pure-cotton-sports-shorts/21823414/buy,,,TWIN BIRDS,Women Sports Shorts,,
shorts/jaipuri+collection/jaipuri-collection-women-mid-rise-printed-cotton-shorts/22631270/buy,Rs. 335,4.2,JAIPURI COLLECTION,Women Mid-Rise Printed Shorts,Rs. 1199,5
shorts/styleaone/styleaone-women-cotton-running-sports-shorts/23576872/buy,Rs. 335,,StyleAOne,Women Cotton Sports Shorts,Rs. 799,
shorts/apraa+%26+parma/apraa--parma-pack-of-2-women-slim-fit-cotton-cycling-sports-shorts/20221038/buy,Rs. 388,,Apraa & Parma,Pack Of 2 Cotton Sports Shorts,Rs. 1386,
shorts/dyca/dyca-women-cotton-mid-rise-above-knee-length-regular-fit-shorts/21947020/buy,Rs. 367,,DYCA,Women Cotton Mid Rise Shorts,Rs. 395,
lounge-shorts/katn+india/katn-india-women-pink--blue-printed-lounge-shorts/18172010/buy,Rs. 329,3.4,Katn India,Women Printed Lounge Shorts,Rs. 599,14
lounge-shorts/zebu/zebu-women-pink--white-printed-lounge-shorts/10526004/buy,Rs. 359,4.2,zebu,Women Printed Lounge Shorts,Rs. 799,1.1k
shorts/styleaone/styleaone-women-ethnic-motif-printed-cotton-regular-shorts/25127288/buy,Rs. 356,,StyleAOne,Women Cotton Regular Shorts,Rs. 699,
shorts/styleaone/styleaone-women-typography-printed-cotton-shorts/23362740/buy,Rs. 319,,StyleAOne,Women Printed Cotton Shorts,Rs. 799,
shorts/skdreams/skdreams-women-mid-rise-cotton-skinny-fit-cycling-sports-shorts/29023960/buy,Rs. 339,3,SKDREAMS,Women Cotton Sports Shorts,Rs. 499,5
shorts/styleaone/styleaone-women-mid-rise-abstract-printed-shorts/23362710/buy,Rs. 319,,StyleAOne,Women Printed Cotton Shorts,Rs. 799,
shorts/styleaone/styleaone-women-mid-rise-conversational-printed-shorts/23362698/buy,Rs. 319,,StyleAOne,Women Printed Cotton Shorts,Rs. 799,
lounge-shorts/proteens/proteens-women-white--black-printed-lounge-shorts/12211650/buy,Rs. 312,4.3,PROTEENS,Women Printed Lounge Shorts,Rs. 569,14
shorts/styleaone/styleaone-women-abstract-printed-mid-rise-cotton-shorts/23362724/buy,Rs. 319,,StyleAOne,Women Printed Shorts,Rs. 799,
shorts/ketch/ketch-women-self-design-regular-fit-shorts/22511336/buy,Rs. 346,3.9,KETCH,Women Self Design Shorts,Rs. 1049,33
shorts/styleaone/styleaone-women-mid-rise-cotton-running-sports-shorts/23576862/buy,Rs. 335,,StyleAOne,Women Mid Rise Cotton Shorts,Rs. 799,
shorts/daluci/daluci-women-mid-rise-above-knee-regular-fit-pure-cotton-yoga-sports-shorts/29871263/buy,Rs. 299,,DALUCI,Women Cotton Yoga Sports Short,Rs. 699,
shorts/kotty/kotty-women-grey-solid-regular-fit-hot-pants/12277994/buy,Rs. 339,4,Kotty,Women Regular Fit Hot Pants,Rs. 1999,85
shorts/kotty/kotty-women-red-solid-regular-fit-shorts/12277960/buy,Rs. 299,3.6,Kotty,Women Regular Fit Shorts,Rs. 1999,13
shorts/gracit/gracit-women-red-biker-shorts/15386620/buy,Rs. 299,4.2,GRACIT,Women Biker Shorts,Rs. 599,1.5k
shorts/apraa+%26+parma/apraa--parma-women-navy-blue-solid-cotton-skinny-fit-cycling-sports-shorts/20540850/buy,Rs. 287,4.1,Apraa & Parma,Women Cycling Sports Shorts,Rs. 993,189
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-mid-rise-pure-cotton-cycling-sports-shorts/23172374/buy,Rs. 287,4,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,153
shorts/apraa+%26+parma/apraa--parma-women-slim-fit-mid-rise-pure-cotton-biker-shorts/24253662/buy,Rs. 287,,Apraa & Parma,Women Pure Cotton Biker Shorts,Rs. 993,
shorts/apraa+%26+parma/apraa--parma-women-teal-slim-fit-cotton-cycling-sports-shorts/20706396/buy,Rs. 287,4.4,Apraa & Parma,Women Cotton Cycling Shorts,Rs. 993,141
shorts/apraa+%26+parma/apraa--parma-women-slim-fit-pure-cotton-cycling-sports-shorts/20109234/buy,Rs. 287,4.3,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,546
shorts/apraa+%26+parma/apraa--parma-women-pink-slim-fit-cycling-shorts/20706444/buy,Rs. 287,4.4,Apraa & Parma,Women Slim Fit Cycling Shorts,Rs. 993,141
shorts/alan+jones/alan-jones-women-slim-fit-shorts/23662068/buy,Rs. 349,3.8,Alan Jones,Women Slim Fit Shorts,Rs. 999,4
lounge-shorts/proteens/proteens-women-white--black-printed-lounge-shorts/12211652/buy,Rs. 290,4.3,PROTEENS,Women Printed Lounge Shorts,Rs. 529,14
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-mid-rise-pure-cotton-cycling-sports-shorts/23172388/buy,Rs. 287,4,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,153
shorts/apraa+%26+parma/apraa--parma-women-olive-green-cycling-hot-pants-shorts/20777514/buy,Rs. 287,,Apraa & Parma,Women Cycling Hot Pants Shorts,Rs. 993,
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-mid-rise-pure-cotton-cycling-sports-shorts/27092262/buy,Rs. 285,,Apraa & Parma,Women Cycling Sports Shorts,Rs. 893,
shorts/nykd/nykd-women-mid-rise-shorts/26148518/buy,,4.8,Nykd,Women Mid-Rise Shorts,,12
shorts/apraa+%26+parma/apraa--parma-women-pack-of-2-black-slim-fit-cycling-pure-cotton-shorts/20137980/buy,Rs. 388,4.3,Apraa & Parma,Pack of 2 Pure Cotton Shorts,Rs. 1386,105
shorts/guti/guti-women-floral-printed-high-rise-outdoor-shorts/22650508/buy,Rs. 279,,GUTI,Women Floral High-Rise Outdoor Shorts,Rs. 1999,
shorts/guti/guti-women-floral-printed-high-rise-outdoor-shorts/22650464/buy,Rs. 279,,GUTI,Women Floral High-Rise Outdoor Shorts,Rs. 1999,
shorts/apraa+%26+parma/apraa--parma-women-skinny-fit-mid-rise-pure-cotton-cycling-sports-shorts/23172376/buy,Rs. 287,4,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,153
shorts/gochikko/gochikko-women-cotton-outdoor-cycling-shorts/30049701/buy,Rs. 252,,GOCHIKKO,Women Cotton Cycling Shorts,Rs. 280,
shorts/gochikko/gochikko-women-outdoor-cotton-cycling-shorts/30049699/buy,Rs. 252,,GOCHIKKO,Women Cotton Cycling Shorts,Rs. 280,
shorts/apraa+%26+parma/apraa--parma-women-slim-fit-pure-cotton-sports-shorts/24253646/buy,Rs. 287,,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,
shorts/apraa+%26+parma/apraa--parma-women-slim-fit-pure-cotton-cycling-sports-shorts/20109220/buy,Rs. 287,4.3,Apraa & Parma,Women Cotton Sports Shorts,Rs. 993,546
shorts/mango/mango-women-printed-linen-blend-shorts/24219422/buy,Rs. 1943,3.8,MANGO,Women Linen Blend Shorts,Rs. 2990,13
shorts/nike/nike-sportswear-phoenix-fleece-womens-loose-high-waisted-5cm-approx-logo-shorts/28464212/buy,,,Nike,Sportswear Phoenix FleeceShort,,
shorts/nike/nike-sportswear-essential-womens-woven-high-waisted-shorts/28464204/buy,,,Nike,Sportswear Essential Shorts,,
shorts/nike/nike-women-black-solid-club-fleece-sports-shorts/20457492/buy,,4.7,Nike,Women Club Sports Shorts,,21
shorts/lulu+%26+sky/lulu--sky-women-washed-denim-shorts-/28337422/buy,Rs. 2254,,LULU & SKY,Women Washed Denim Shorts,Rs. 5368,
shorts/stylecast+x+revolte/stylecast-x-revolte-women-washed-slim-fit-high-rise-denim-shorts-technology/28772704/buy,Rs. 1349,,StyleCast x Revolte,Women High-Rise Denim Shorts,Rs. 3549,
shorts/mango/mango-women-distressed-loose-fit-high-rise-denim-bermuda-shorts/23836256/buy,Rs. 2593,4.6,MANGO,Women Loose Fit High-Rise Denim Shorts,Rs. 3990,12
shorts/trendyol/trendyol-women-denim-shorts/29699442/buy,Rs. 1869,,Trendyol,Women Denim Shorts,Rs. 2199,
shorts/puma/puma-women-fit-high-waist-5-training-shorts/27155928/buy,Rs. 1649,,Puma,"Women Fit High-Waist 5"" Shorts",Rs. 2999,
shorts/mango/mango-women-metallic-finish-shorts/27737154/buy,Rs. 2398,5,MANGO,Women Metallic Finish Shorts,Rs. 3690,5
shorts/lulu+%26+sky/lulu--sky-women-high-rise-denim-shorts/28337420/buy,Rs. 2036,,LULU & SKY,Women High-Rise Denim Shorts,Rs. 4848,
shorts/trendyol/trendyol-women-washed-pure-cotton-denim-shorts/29790244/buy,Rs. 2319,,Trendyol,Women Washed Denim Shorts,Rs. 2899,
shorts/mango/mango-women-denim-shorts/30001098/buy,Rs. 3411,,MANGO,Women Denim Shorts,Rs. 3790,
shorts/first+resort+by+ramola+bachchan/first-resort-by-ramola-bachchan-women-abstract-printed-loose-fit-shorts/22654742/buy,Rs. 1020,,First Resort by Ramola Bachchan,Women Printed Loose Fit Shorts,Rs. 1200,
shorts/h%26m/hm-women-cotton-muslin-shorts/29297156/buy,,,H&M,Women Cotton Muslin Shorts,,
shorts/stylecast+x+kassually/stylecast-x-kassually-women-tie--dye-printed-mid-rise-regular-shorts/29553574/buy,Rs. 399,4,STYLECAST X KASSUALLY,Women Printed Regular Shorts,Rs. 999,7
shorts/adidas/adidas-by-stella-mccartney-running-shorts/22938670/buy,Rs. 3959,,ADIDAS,aSMC Running Shorts,Rs. 6599,
shorts/adidas+originals/adidas-originals-women-striped-technology-shorts/28730910/buy,Rs. 2339,,ADIDAS Originals,Women Striped Shorts,Rs. 3599,
shorts/h%26m/hm-mid-rise-button-detail-shorts/30153873/buy,,,H&M,Button-Detail Shorts,,
shorts/puma/puma-women-individualblaze-drycell-football-shorts/24059292/buy,Rs. 1539,3.9,Puma,Women Drycell Football Shorts,Rs. 2799,9
shorts/puma/puma-women-unwind-studio-training-shorts/27155888/buy,Rs. 1749,,Puma,Women Unwind Studio Shorts,Rs. 3499,
lounge-shorts/victoria%27s+secret/victorias-secret-women-printed-flannel-boxy-lounge-shorts/29418730/buy,Rs. 1499,,Victoria's Secret,Women Flannel Lounge Shorts,Rs. 2999,
shorts/nike/nike-one-rib-womens-high-waisted-13cm-approx-biker-shorts/28464200/buy,,,Nike,One Rib Women's Biker Shorts,,
shorts/under+armour/under-armour-women-neon-red-fly-by-elite-3-running-sports-shorts/18349098/buy,Rs. 1679,,UNDER ARMOUR,Women Fly-By Elite 3'' Shorts,Rs. 2799,
shorts/sumavi-fashion/sumavi-fashion-women-skinny-fit-denim-shorts/25096684/buy,,4.8,SUMAVI-FASHION,Women Skinny Fit Denim Shorts,,5
shorts/h%26m/hm-women-linen-blend-tailored-shorts/28864462/buy,,,H&M,Linen-Blend Tailored Shorts,,
shorts/stylecast/stylecast-women-regular-fit-high-rise-shorts/27025544/buy,Rs. 1249,,StyleCast,Women High-Rise Shorts,Rs. 3599,
shorts/saltpetre/saltpetre-women-mid-rise-relaxed-fit-linen-shorts/29869820/buy,,,Saltpetre,Women Mid-Rise Linen Shorts,,
shorts/tommy+hilfiger/tommy-hilfiger-women-solid-loose-fit-mid-rise-knitted-regular-shorts/26516082/buy,Rs. 3199,,Tommy Hilfiger,Women Loose Fit Shorts,Rs. 3999,
shorts/calvin+klein+jeans/calvin-klein-jeans-women-textured-pure-cotton-loose-fit-shorts/21201086/buy,Rs. 2399,4.4,Calvin Klein Jeans,Women Cotton Loose Fit Shorts,Rs. 3999,7
shorts/stylecast+x+revolte/stylecast-x-revolte-women-black-loose-fit-high-rise-denim-shorts/28772680/buy,Rs. 949,,StyleCast x Revolte,Women Loose Fit Denim Shorts,Rs. 2399,
shorts/forever+21/forever-21-women-mid-rise-washed-denim-shorts/30089752/buy,Rs. 1349,,FOREVER 21,Women Mid-Rise Denim Shorts,Rs. 1499,
shorts/calvin+klein+jeans/calvin-klein-jeans-women-mid-rise-slim-fit-shorts/30085871/buy,,,Calvin Klein Jeans,Women Slim Fit Shorts,,
shorts/trendyol/trendyol-women-mid-rise-casual-shorts/22694920/buy,Rs. 1839,3.8,Trendyol,Women Mid-Rise Shorts,Rs. 2299,4
shorts/chkokko+plus/chkokko-plus-women-green-solid-training-or-gym-shorts/18454570/buy,Rs. 699,4.2,CHKOKKO Plus,Women Training or Gym Shorts,Rs. 2330,39
shorts/under+armour/under-armour-women-loose-fit-fly-by-20--running-shorts/23493132/buy,Rs. 1499,4.6,UNDER ARMOUR,Women Running Shorts,Rs. 1999,140
shorts/united+colors+of+benetton/united-colors-of-benetton-women-floral-printed-high-rise-shorts/21522196/buy,Rs. 1499,4.4,United Colors of Benetton,Women Floral High-Rise Shorts,Rs. 2999,8
shorts/trendyol/trendyol-women-grey-solid-shorts/17814130/buy,Rs. 1279,3.8,Trendyol,Women Solid Shorts,Rs. 1599,10
shorts/lulu+%26+sky/lulu--sky-women-high-rise-sports-shorts/28411898/buy,Rs. 2162,,LULU & SKY,Women High-Rise Sports Shorts,Rs. 5844,
shorts/reebok/reebok-women-varsity-hr-pure-cotton-mid-rise-shorts/22243366/buy,Rs. 2159,,Reebok,Women Varsity HR Shorts,Rs. 3599,
shorts/puma/puma-women-woven-scarf-basketball-shorts/27633730/buy,Rs. 2099,,Puma,Women Scarf Basketball Shorts,Rs. 3499,
shorts/h%26m/hm-women-pure-cotton-high-waisted-denim-shorts/28176432/buy,Rs. 1399,4.4,H&M,High-Waisted Denim Shorts,Rs. 1999,438
shorts/jockey/jockey-women-mid-rise-antimicrobial-cotton-shorts/22755198/buy,,4.6,Jockey,Antimicrobial Cotton Shorts,,5
shorts/trendyol/trendyol-women-mid-rise-shorts/27679244/buy,Rs. 4079,,Trendyol,Women Mid Rise Shorts,Rs. 5099,
shorts/freeform+by+high+star/freeform-by-high-star-plus-size-women-washed-high-rise-denim-shorts-/30128179/buy,Rs. 1349,,Freeform by High Star,Plus Size Denim Shorts,Rs. 2699,
shorts/stylecast/stylecast-khaki-women-mid-rise-shorts/27401674/buy,Rs. 1149,,StyleCast,Women Mid-Rise Shorts,Rs. 3099,
shorts/calvin+klein+jeans/calvin-klein-jeans-women-slim-fit--biker-shorts/26786106/buy,Rs. 3999,,Calvin Klein Jeans,Women Slim Fit  Biker Shorts,Rs. 4999,
shorts/trendyol/trendyol-women-mid-rise-pure-cotton-denim-shorts/27679308/buy,Rs. 3919,,Trendyol,Women Cotton Denim Shorts,Rs. 4899,
lounge-shorts/oxolloxo/oxolloxo-women-lounge-shorts/27864760/buy,Rs. 599,4.8,Oxolloxo,Women Lounge Shorts,Rs. 1499,8
shorts/under+armour/under-armour-women-loose-fit-sports-short/25577100/buy,Rs. 3869,,UNDER ARMOUR,Women Loose-Fit Sports Short,Rs. 4299,
shorts/lulu+%26+sky/lulu--sky-women-ribbed-ruched-detail-slim-fit-high-rise-sports-shorts/30025864/buy,Rs. 1528,,LULU & SKY,Women High-Rise Sports Shorts,Rs. 3640,
lounge-shorts/baller+athletik/baller-athletik-women-cotton-lounge-shorts/29830758/buy,,,Baller Athletik,Women Cotton Lounge Shorts,,
shorts/mango/mango-women-pure-cotton-denim-shorts/30001072/buy,Rs. 2511,,MANGO,Women Cotton Denim Shorts,Rs. 2790,
shorts/united+colors+of+benetton/united-colors-of-benetton-women-tencel-regular-fit-denim-shorts/27436766/buy,Rs. 1499,,United Colors of Benetton,Women Denim Shorts,Rs. 2499,
shorts/jockey/jockey-women-mid-rise-training-or-gym-sports-shorts/25570434/buy,,4.5,Jockey,Women Sports Shorts,,26
shorts/lulu+%26+sky/lulu--sky-women-slim-fit-high-rise-denim-shorts/25895132/buy,Rs. 1058,,LULU & SKY,Women Slim Fit Denim Shorts,Rs. 2715,
shorts/nike/nike-aeroswift-womens-dri-fit-adv-mid-rise-brief-lined-8cm-approx-running-shorts/28464206/buy,,,Nike,AeroSwift Women's Shorts,,
shorts/freeform+by+high+star/freeform-by-high-star-plus-size-women-washed-high-rise-shorts/30128170/buy,Rs. 1199,,Freeform by High Star,Plus Size High-Rise Shorts,Rs. 2499,
shorts/dolce+crudo/dolce-crudo-swift-vengeance-women-blue-mid-rise-above-knee-relaxed-fit-denim-ripped-shorts/29872582/buy,Rs. 1197,,DOLCE CRUDO,Women Denim Ripped Shorts,Rs. 1995,
shorts/masaba/masaba-women-graphic-printed-high-rise-shorts/28781006/buy,,,Masaba,Women Printed High-Rise Shorts,,
shorts/marks+%26+spencer/marks--spencer-women-pack-of-2-black-skinny-fit-high-rise-shorts/20272920/buy,,5,Marks & Spencer,Pack Of 2 Skinny Fit Shorts,,2
shorts/under+armour/under-armour-women-play-up-colorblocked-loose-fit-sports-shorts/23493104/buy,Rs. 1374,4.8,UNDER ARMOUR,Women Play Up Colorblocked,Rs. 2499,38
shorts/kz07+by+kazo/kz07-by-kazo-women-off-white--peach-colourblocked-high-rise-cotton-denim-shorts/20930266/buy,Rs. 1708,4.2,KZ07 By Kazo,Colourblocked Denim Shorts,Rs. 4270,5
lounge-shorts/the+souled+store/the-souled-store-women-mid-rise-pure-cotton-lounge-shorts/26278008/buy,Rs. 449,,The Souled Store,Women Cotton Lounge Shorts,Rs. 999,
shorts/honey+by+pantaloons/honey-by-pantaloons-women-high-rise-shorts/29662526/buy,,,Honey by Pantaloons,Women High-Rise Shorts,,
shorts/trendyol/trendyol-women-shorts/29699412/buy,Rs. 1614,,Trendyol,Women Shorts,Rs. 1899,
shorts/h%26m/hm-women-linen-blend-shorts/29297252/buy,Rs. 1049,,H&M,Women Linen-Blend Shorts,Rs. 1499,
shorts/tommy+hilfiger/tommy-hilfiger-women-slim-fit-high-rise-shorts/26865050/buy,Rs. 3059,,Tommy Hilfiger,Women Slim High-Rise Shorts,Rs. 3599,
shorts/street+9/street-9-women-washed-high-rise-denim-denim-shorts/29924787/buy,Rs. 1007,,STREET 9,Women Washed High-Rise Denim Shorts,Rs. 2399,
shorts/elle/elle-women-high-rise-relaxed-fit-shorts/28270080/buy,,,ELLE,Women High-Rise Shorts,,
shorts/h%26m/hm-women-baggy-low-denim-shorts/29282238/buy,,,H&M,Women Baggy Low Denim Shorts,,
shorts/spirit+animal/spirit-animal-women-mid-rise-comfortable-sports-shorts/28203116/buy,Rs. 989,,SPIRIT ANIMAL,Women Sports Shorts,Rs. 1799,
shorts/lulu+%26+sky/lulu--sky-women-high-rise-loose-fit-regular-shorts/25895042/buy,Rs. 1476,,LULU & SKY,Women High-Rise Regular Shorts,Rs. 3515,
shorts/therebelinme/therebelinme-plus-size-polka-dots-printed-high-rise-shorts/24581592/buy,Rs. 1180,4.8,theRebelinme,High-Rise Shorts,Rs. 2000,5
shorts/lulu+%26+sky/lulu--sky-women-washed-slim-fit-high-rise-denim-shorts/28353864/buy,Rs. 1933,,LULU & SKY,Women Slim Fit Denim Shorts,Rs. 5227,
shorts/stylecast/stylecast-women-blue-mid-rise-denim-shorts/23566424/buy,Rs. 1449,,StyleCast,Women Mid-Rise Denim Shorts,Rs. 3599,
shorts/spykar/spykar-women-slim-fit-denim-shorts/21500354/buy,Rs. 959,3.5,SPYKAR,Women Slim Fit Denim Shorts,Rs. 2399,11
shorts/h%26m/hm-solid-cotton-shorts/23040856/buy,Rs. 1124,4.4,H&M,Solid Cotton Shorts,Rs. 1499,77
shorts/dolce+crudo/dolce-crudo-women-light-blue-high-rise-cotton-denim-shorts/29837619/buy,Rs. 798,,DOLCE CRUDO,Women High-Rise Denim Shorts,Rs. 1995,
shorts/under+armour/under-armour-women-slim-fit-training-heatgear-authentics-8in-shorts/27293358/buy,Rs. 1859,,UNDER ARMOUR,Women Slim Fit Training Shorts,Rs. 3099,
shorts/lulu+%26+sky/lulu--sky-women-loose-fit-high-rise-pure-cotton-shorts/30052002/buy,Rs. 1394,,LULU & SKY,Women Loose Fit Cotton Shorts,Rs. 3320,
shorts/mango/mango-women-floral-printed-cotton-linen-shorts/24219462/buy,Rs. 2788,4.4,MANGO,Floral Cotton Linen Shorts,Rs. 4290,9
shorts/lulu+%26+sky/lulu--sky-women-loose-fit-high-rise-shorts/30143314/buy,Rs. 1374,,LULU & SKY,Loose Fit High-Rise Shorts,Rs. 3273,
shorts/koton/koton-women-conversational-printed-shorts/29964367/buy,Rs. 5439,,Koton,Women Conversational Shorts,Rs. 6399,
lounge-shorts/amante/amante-women-lounge-shorts/21107480/buy,Rs. 1355,4.7,Amante,Women Lounge Shorts,Rs. 1595,9
shorts/puma/puma-high-rise-classics-aop-outdoor-slim-fit-7-short-tights/24059258/buy,Rs. 1349,,Puma,Slim Fit Outdoor Shorts,Rs. 2999,
lounge-shorts/oxolloxo/oxolloxo-women-mid-rise-hot-pants-lounge-shorts-/22441574/buy,Rs. 539,3.5,Oxolloxo,Women Mid Rise Lounge Shorts,Rs. 1349,34
shorts/defacto/defacto-women-tropical-printed-mid-rise-shorts/23497484/buy,Rs. 2639,,DeFacto,Women Printed Mid-Rise Shorts,Rs. 3299,
shorts/puma/puma-downtown-women-pure-cotton-high-rise-outdoor-regular-shorts/27156130/buy,Rs. 1749,,Puma,Women Cotton Outdoor Shorts,Rs. 3499,
shorts/futuro/futuro-women-mid-rise-denim-shorts/27440822/buy,Rs. 1044,4,FUTURO,Women Mid-Rise Denim Shorts,Rs. 1899,4
shorts/h%26m/hm-women-linen-blend-pull-on-shorts/29795904/buy,,,H&M,Women Linen-Blend Shorts,,
shorts/20dresses/20dresses-women-black-high-rise-shorts-with-belt/27914386/buy,,,20Dresses,Women Shorts With Belt,,
shorts/mango/mango-women-high-rise-paperbag-shorts/23836412/buy,Rs. 2593,4.2,MANGO,High-Rise Paperbag Shorts,Rs. 3990,6
shorts/trendyol/trendyol-women-mid-rise-pure-cotton-shorts/28556496/buy,Rs. 2559,,Trendyol,Women Pure Cotton Shorts,Rs. 3199,
shorts/spirit+animal/spirit-animal-women-high-rise-relaxed-fit-pure-cotton-sports-shorts/28203110/buy,Rs. 1259,,SPIRIT ANIMAL,Women Cotton Sports Shorts,Rs. 1399,
lounge-shorts/hypernation/hypernation-women-black-lounge-shorts/18481216/buy,Rs. 719,4.6,Hypernation,Women Lounge Shorts,Rs. 1199,19
shorts/kraus+jeans/kraus-jeans-women-slim-fit-washed-high-rise-cotton-denim-shorts/29128140/buy,Rs. 1255,,Kraus Jeans,Women Cotton Denim Shorts,Rs. 1395,
shorts/jockey/jockey-women-high-rise-cotton-shorts/26280504/buy,,,Jockey,Women High-Rise Cotton Shorts,,
shorts/kica/kica-women-skinny-fit-high-rise-training-sports-shorts/29470690/buy,,4.3,KICA,Women Skinny Fit Sports Shorts,,61
shorts/stylecast+x+kassually/stylecast-x-kassually-women-slim-fit-high-rise-denim-shorts/26937550/buy,Rs. 619,4.8,STYLECAST X KASSUALLY,Women Slim Fit Denim Shorts,Rs. 1999,4
lounge-shorts/fashionrack/fashionrack-pack-of-2-women-green--brown-printed-cotton-lounge-shorts/19393194/buy,Rs. 986,,FashionRack,Pack of 2 Women Lounge Shorts,Rs. 1700,
shorts/jockey/jockey-women-training-or-gym-cotton-shorts/25570428/buy,,4.2,Jockey,Women Training or Gym Shorts,,36
shorts/beatnik/beatnik-women-floral-printed-high-rise-cotton-regular-shorts/22560882/buy,Rs. 974,,Beatnik,Women Printed Cotton Shorts,Rs. 1499,
shorts/belliskey/belliskey-women-blue-washed-high-rise-denim-denim-shorts/16834708/buy,Rs. 1209,,Belliskey,Women Denim Shorts,Rs. 2199,
shorts/lulu+%26+sky/lulu--sky-women-striped-skinny-fit-high-rise-shorts/29963292/buy,Rs. 1601,,LULU & SKY,Women Skinny Fit Shorts,Rs. 3812,
shorts/jc+collection/jc-collection-women-slim-fit-low-rise-rapid-dry-sports-shorts/29359000/buy,Rs. 2399,,JC Collection,Women Slim Fit Sports Shorts,Rs. 2999,
shorts/under+armour/under-armour-women-loose-fit-sports-short/25577082/buy,Rs. 2399,,UNDER ARMOUR,Women Sports Short,Rs. 2999,
shorts/h%26m/-hm-sweatshirt-shorts/30008513/buy,,,H&M,Sweatshirt Shorts,,
shorts/lulu+%26+sky/lulu--sky-women-slim-fit-low-rise-hot-pants-shorts/29313368/buy,Rs. 955,,LULU & SKY,Women Slim Fit Low-Rise Shorts,Rs. 2275,
shorts/bene+kleed/bene-kleed-mid-rise-regular-fit-denim-shorts/29208098/buy,Rs. 949,3.9,Bene Kleed,Women Denim Shorts,Rs. 2299,38
shorts/new+balance/new-balance-women-knitted-sports-shorts/20480384/buy,Rs. 1574,3.4,New Balance,Women Knitted Sports Shorts,Rs. 3499,5
